Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;data;Chegadas
Ásia;5;Israel;47;Amapá;3;Fluvial;4;2023-04-30;2
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-01-31;1
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-02-28;2
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-03-31;2
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-04-30;1
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-06-30;3
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-07-31;5
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-08-31;0
Europa;6;Itália;73;Amapá;3;Fluvial;4;2023-09-30;2
Ásia;5;Japão;48;Amapá;3;Fluvial;4;2023-09-30;0
Europa;6;Letônia;74;Amapá;3;Fluvial;4;2023-03-31;1
Europa;6;Letônia;74;Amapá;3;Fluvial;4;2023-07-31;0
Europa;6;Letônia;74;Amapá;3;Fluvial;4;2023-11-30;0
Europa;6;Lituânia;75;Amapá;3;Fluvial;4;2023-09-30;1
Ásia;5;Malásia;50;Amapá;3;Fluvial;4;2023-12-31;0
Europa;6;Outros países;89;Amapá;3;Fluvial;4;2023-03-31;0
Europa;6;Outros países;89;Amapá;3;Fluvial;4;2023-06-30;0
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-01-31;2
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-02-28;2
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-03-31;0
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-04-30;5
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-05-31;12
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-06-30;6
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-07-31;12
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-08-31;35
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-09-30;31
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-10-31;23
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-11-30;10
África;1;Marrocos;6;Amapá;3;Fluvial;4;2023-12-31;12
América do Norte;3;México;25;Amapá;3;Fluvial;4;2023-05-31;0
América do Norte;3;México;25;Amapá;3;Fluvial;4;2023-07-31;1
Ásia;5;Outros países;56;Amapá;3;Fluvial;4;2023-02-28;2
Ásia;5;Outros países;56;Amapá;3;Fluvial;4;2023-06-30;0
Europa;6;Noruega;77;Amapá;3;Fluvial;4;2023-02-28;0
Europa;6;Noruega;77;Amapá;3;Fluvial;4;2023-05-31;0
América do Sul;4;Paraguai;33;Amapá;3;Fluvial;4;2023-02-28;1
América do Sul;4;Paraguai;33;Amapá;3;Fluvial;4;2023-05-31;0
América do Sul;4;Paraguai;33;Amapá;3;Fluvial;4;2023-12-31;0
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-01-31;19
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-03-31;14
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-04-30;10
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-05-31;6
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-06-30;13
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-07-31;28
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-08-31;18
América do Sul;4;Peru;34;Amapá;3;Fluvial;4;2023-09-30;13
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-02-28;1
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-03-31;2
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-06-30;0
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-07-31;1
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-08-31;0
Europa;6;Polônia;78;Amapá;3;Fluvial;4;2023-09-30;3
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-01-31;1
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-02-28;2
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-03-31;1
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-04-30;1
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-05-31;1
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-06-30;4
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-07-31;5
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-08-31;4
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-09-30;2
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-11-30;2
Europa;6;Portugal;79;Amapá;3;Fluvial;4;2023-12-31;3
África;1;Quênia;9;Amapá;3;Fluvial;4;2023-07-31;0
Europa;6;Reino Unido;80;Amapá;3;Fluvial;4;2023-03-31;0
Europa;6;Reino Unido;80;Amapá;3;Fluvial;4;2023-06-30;0
Europa;6;Reino Unido;80;Amapá;3;Fluvial;4;2023-07-31;0
Europa;6;Reino Unido;80;Amapá;3;Fluvial;4;2023-09-30;0
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-01-31;6
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-02-28;3
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-03-31;2
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-04-30;4
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-06-30;4
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-07-31;4
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-08-31;2
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-09-30;3
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-10-31;3
América Central e Caribe;2;República Dominicana;20;Amapá;3;Fluvial;4;2023-11-30;3
Europa;6;República Tcheca;81;Amapá;3;Fluvial;4;2023-01-31;2
Europa;6;República Tcheca;81;Amapá;3;Fluvial;4;2023-06-30;0
Europa;6;República Tcheca;81;Amapá;3;Fluvial;4;2023-07-31;0
Europa;6;República Tcheca;81;Amapá;3;Fluvial;4;2023-08-31;0
Europa;6;República Tcheca;81;Amapá;3;Fluvial;4;2023-12-31;1
Europa;6;Romênia;82;Amapá;3;Fluvial;4;2023-03-31;1
Europa;6;Romênia;82;Amapá;3;Fluvial;4;2023-05-31;0
Europa;6;Romênia;82;Amapá;3;Fluvial;4;2023-06-30;0
Europa;6;Romênia;82;Amapá;3;Fluvial;4;2023-07-31;2
Europa;6;Romênia;82;Amapá;3;Fluvial;4;2023-08-31;1
Europa;6;Rússia;83;Amapá;3;Fluvial;4;2023-03-31;0
Europa;6;Rússia;83;Amapá;3;Fluvial;4;2023-04-30;0
Europa;6;Rússia;83;Amapá;3;Fluvial;4;2023-07-31;2
Europa;6;Rússia;83;Amapá;3;Fluvial;4;2023-10-31;0
América Central e Caribe;2;Outros países;22;Amapá;3;Fluvial;4;2023-02-28;1
Europa;6;Sérvia;84;Amapá;3;Fluvial;4;2023-08-31;0
Ásia;5;Síria;53;Amapá;3;Fluvial;4;2023-01-31;0
Ásia;5;Síria;53;Amapá;3;Fluvial;4;2023-05-31;1
Ásia;5;Síria;53;Amapá;3;Fluvial;4;2023-09-30;1
Ásia;5;Síria;53;Amapá;3;Fluvial;4;2023-10-31;0
Ásia;5;Síria;53;Amapá;3;Fluvial;4;2023-12-31;2
África;1;Outros países;11;Amapá;3;Fluvial;4;2023-09-30;0
Europa;6;Suíça;86;Amapá;3;Fluvial;4;2023-02-28;2
Europa;6;Suíça;86;Amapá;3;Fluvial;4;2023-06-30;1
Europa;6;Suíça;86;Amapá;3;Fluvial;4;2023-07-31;2
Europa;6;Suíça;86;Amapá;3;Fluvial;4;2023-08-31;1
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-01-31;3
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-02-28;7
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-03-31;2
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-04-30;2
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-05-31;2
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-06-30;1
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-07-31;7
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-08-31;1
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-09-30;4
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-10-31;2
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-11-30;1
América do Sul;4;Suriname;35;Amapá;3;Fluvial;4;2023-12-31;4
América Central e Caribe;2;Trinidad e Tobago;21;Amapá;3;Fluvial;4;2023-10-31;1
África;1;Tunísia;10;Amapá;3;Fluvial;4;2023-03-31;0
África;1;Tunísia;10;Amapá;3;Fluvial;4;2023-06-30;0
África;1;Tunísia;10;Amapá;3;Fluvial;4;2023-07-31;0
África;1;Tunísia;10;Amapá;3;Fluvial;4;2023-10-31;0
Europa;6;Turquia;87;Amapá;3;Fluvial;4;2023-01-31;1
Europa;6;Ucrânia;88;Amapá;3;Fluvial;4;2023-01-31;1
Europa;6;Ucrânia;88;Amapá;3;Fluvial;4;2023-07-31;1
Europa;6;Ucrânia;88;Amapá;3;Fluvial;4;2023-08-31;1
América do Sul;4;Uruguai;36;Amapá;3;Fluvial;4;2023-01-31;1
América do Sul;4;Uruguai;36;Amapá;3;Fluvial;4;2023-04-30;1
América do Sul;4;Uruguai;36;Amapá;3;Fluvial;4;2023-07-31;0
América do Sul;4;Uruguai;36;Amapá;3;Fluvial;4;2023-08-31;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-01-31;5
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-02-28;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-03-31;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-04-30;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-06-30;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-07-31;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-08-31;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-09-30;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-10-31;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-11-30;0
América do Sul;4;Venezuela;37;Amapá;3;Fluvial;4;2023-12-31;0
Ásia;5;China;40;Amazonas;4;Fluvial;4;2023-06-30;0
América do Norte;3;Estados Unidos;24;Amazonas;4;Fluvial;4;2023-05-31;0
Europa;6;França;68;Amazonas;4;Fluvial;4;2023-05-31;0
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Fluvial;4;2023-07-31;0
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Fluvial;4;2023-10-31;0
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Fluvial;4;2023-11-30;0
Europa;6;França;68;Mato Grosso do Sul;12;Fluvial;4;2023-10-31;0
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-02-28;0
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-03-31;2
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-04-30;0
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-05-31;0
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-07-31;6
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-10-31;0
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-11-30;2
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Fluvial;4;2023-12-31;0
Europa;6;Alemanha;57;Pará;14;Fluvial;4;2023-05-31;0
Europa;6;Alemanha;57;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Áustria;58;Pará;14;Fluvial;4;2023-07-31;0
Europa;6;Bulgária;60;Pará;14;Fluvial;4;2023-04-30;0
Europa;6;Bulgária;60;Pará;14;Fluvial;4;2023-05-31;1
América do Norte;3;Canadá;23;Pará;14;Fluvial;4;2023-05-31;0
Europa;6;Croácia;61;Pará;14;Fluvial;4;2023-05-31;1
Europa;6;Dinamarca;62;Pará;14;Fluvial;4;2023-09-30;0
Ásia;5;Filipinas;43;Pará;14;Fluvial;4;2023-05-31;142
Ásia;5;Filipinas;43;Pará;14;Fluvial;4;2023-08-31;36
Ásia;5;Filipinas;43;Pará;14;Fluvial;4;2023-09-30;7
Europa;6;Finlândia;67;Pará;14;Fluvial;4;2023-05-31;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-04-30;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-05-31;6
Europa;6;França;68;Pará;14;Fluvial;4;2023-06-30;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-08-31;0
Europa;6;Outros países;89;Pará;14;Fluvial;4;2023-08-31;2
Europa;6;Grécia;69;Pará;14;Fluvial;4;2023-04-30;0
Europa;6;Grécia;69;Pará;14;Fluvial;4;2023-08-31;1
Europa;6;Grécia;69;Pará;14;Fluvial;4;2023-10-31;1
Europa;6;Grécia;69;Pará;14;Fluvial;4;2023-12-31;5
Europa;6;Holanda;70;Pará;14;Fluvial;4;2023-05-31;2
Ásia;5;Índia;44;Pará;14;Fluvial;4;2023-05-31;0
Ásia;5;Índia;44;Pará;14;Fluvial;4;2023-10-31;0
Ásia;5;Índia;44;Pará;14;Fluvial;4;2023-12-31;0
Ásia;5;Indonésia;45;Pará;14;Fluvial;4;2023-08-31;9
Europa;6;Itália;73;Pará;14;Fluvial;4;2023-06-30;0
Europa;6;Letônia;74;Pará;14;Fluvial;4;2023-05-31;1
Europa;6;Outros países;89;Pará;14;Fluvial;4;2023-09-30;1
América Central e Caribe;2;Panamá;19;Pará;14;Fluvial;4;2023-09-30;0
Europa;6;Polônia;78;Pará;14;Fluvial;4;2023-05-31;16
Europa;6;Polônia;78;Pará;14;Fluvial;4;2023-12-31;0
Europa;6;Portugal;79;Pará;14;Fluvial;4;2023-06-30;0
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-05-31;6
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-06-30;0
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-08-31;1
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-09-30;1
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Romênia;82;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Rússia;83;Pará;14;Fluvial;4;2023-08-31;3
Ásia;5;Outros países;56;Pará;14;Fluvial;4;2023-09-30;0
Europa;6;Suíça;86;Pará;14;Fluvial;4;2023-12-31;0
Ásia;5;Tailândia;54;Pará;14;Fluvial;4;2023-09-30;3
Europa;6;Turquia;87;Pará;14;Fluvial;4;2023-05-31;1
Europa;6;Turquia;87;Pará;14;Fluvial;4;2023-08-31;7
Europa;6;Ucrânia;88;Pará;14;Fluvial;4;2023-05-31;54
Europa;6;Ucrânia;88;Pará;14;Fluvial;4;2023-08-31;30
Europa;6;Ucrânia;88;Pará;14;Fluvial;4;2023-12-31;0
África;1;África do Sul;1;Pará;14;Fluvial;4;2023-12-31;1
Europa;6;Alemanha;57;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Alemanha;57;Pará;14;Fluvial;4;2023-12-31;1
América do Sul;4;Argentina;26;Pará;14;Fluvial;4;2023-01-31;0
América do Sul;4;Argentina;26;Pará;14;Fluvial;4;2023-11-30;0
Oceania;7;Austrália;90;Pará;14;Fluvial;4;2023-10-31;0
Oceania;7;Austrália;90;Pará;14;Fluvial;4;2023-11-30;0
Oceania;7;Austrália;90;Pará;14;Fluvial;4;2023-12-31;1
Europa;6;Áustria;58;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Bélgica;59;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Bulgária;60;Pará;14;Fluvial;4;2023-06-30;0
América do Norte;3;Canadá;23;Pará;14;Fluvial;4;2023-10-31;0
América do Norte;3;Canadá;23;Pará;14;Fluvial;4;2023-11-30;0
América do Sul;4;Chile;28;Pará;14;Fluvial;4;2023-01-31;0
América do Sul;4;Colômbia;29;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Croácia;61;Pará;14;Fluvial;4;2023-10-31;0
América do Sul;4;Equador;30;Pará;14;Fluvial;4;2023-01-31;0
Europa;6;Espanha;65;Pará;14;Fluvial;4;2023-10-31;0
América do Norte;3;Estados Unidos;24;Pará;14;Fluvial;4;2023-06-30;0
América do Norte;3;Estados Unidos;24;Pará;14;Fluvial;4;2023-10-31;0
América do Norte;3;Estados Unidos;24;Pará;14;Fluvial;4;2023-11-30;0
América do Norte;3;Estados Unidos;24;Pará;14;Fluvial;4;2023-12-31;1
Ásia;5;Filipinas;43;Pará;14;Fluvial;4;2023-10-31;0
Ásia;5;Filipinas;43;Pará;14;Fluvial;4;2023-12-31;1
Europa;6;Finlândia;67;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Finlândia;67;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-07-31;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-09-30;26
Europa;6;França;68;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;França;68;Pará;14;Fluvial;4;2023-12-31;0
Europa;6;Grécia;69;Pará;14;Fluvial;4;2023-01-31;7
Europa;6;Holanda;70;Pará;14;Fluvial;4;2023-08-31;2
Europa;6;Holanda;70;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Holanda;70;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Irlanda;72;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Itália;73;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Lituânia;75;Pará;14;Fluvial;4;2023-11-30;0
África;1;Marrocos;6;Pará;14;Fluvial;4;2023-11-30;0
América do Norte;3;México;25;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Noruega;77;Pará;14;Fluvial;4;2023-10-31;0
Oceania;7;Nova Zelândia;91;Pará;14;Fluvial;4;2023-12-31;1
América Central e Caribe;2;Panamá;19;Pará;14;Fluvial;4;2023-11-30;0
América do Sul;4;Peru;34;Pará;14;Fluvial;4;2023-11-30;0
América do Sul;4;Peru;34;Pará;14;Fluvial;4;2023-12-31;1
Europa;6;Polônia;78;Pará;14;Fluvial;4;2023-06-30;0
Europa;6;Polônia;78;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Portugal;79;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Reino Unido;80;Pará;14;Fluvial;4;2023-10-31;0
Europa;6;Reino Unido;80;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Rússia;83;Pará;14;Fluvial;4;2023-10-31;1
Europa;6;Suécia;85;Pará;14;Fluvial;4;2023-11-30;0
Europa;6;Suíça;86;Pará;14;Fluvial;4;2023-11-30;0
América do Sul;4;Uruguai;36;Pará;14;Fluvial;4;2023-10-31;0
América do Sul;4;Venezuela;37;Pará;14;Fluvial;4;2023-11-30;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-02-28;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-04-30;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-05-31;0
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-06-30;0
África;1;África do Sul;1;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
Europa;6;Outros países;89;Rio Grande do Sul;21;Fluvial;4;2023-02-28;0
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-01-31;6
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-02-28;7
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-03-31;6
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-04-30;6
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-05-31;2
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-06-30;0
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-07-31;7
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-09-30;1
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-10-31;0
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-11-30;2
Europa;6;Alemanha;57;Rio Grande do Sul;21;Fluvial;4;2023-12-31;1
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-01-31;6066
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-02-28;4041
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-03-31;2214
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-04-30;2738
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-05-31;2116
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-06-30;1635
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-07-31;2390
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-08-31;1907
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-09-30;1830
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-10-31;619
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-11-30;521
América do Sul;4;Argentina;26;Rio Grande do Sul;21;Fluvial;4;2023-12-31;2178
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-01-31;1
Ásia;5;Outros países;56;Rio Grande do Sul;21;Fluvial;4;2023-03-31;1
Oceania;7;Austrália;90;Rio Grande do Sul;21;Fluvial;4;2023-10-31;1
Europa;6;Áustria;58;Rio Grande do Sul;21;Fluvial;4;2023-12-31;4
Europa;6;Bélgica;59;Rio Grande do Sul;21;Fluvial;4;2023-01-31;1
Europa;6;Bélgica;59;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-02-28;1
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-03-31;2
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-06-30;0
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Sul;4;Bolívia;27;Rio Grande do Sul;21;Fluvial;4;2023-12-31;4
América do Norte;3;Canadá;23;Rio Grande do Sul;21;Fluvial;4;2023-01-31;3
América do Norte;3;Canadá;23;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
América do Norte;3;Canadá;23;Rio Grande do Sul;21;Fluvial;4;2023-09-30;2
América do Norte;3;Canadá;23;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-03-31;5
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-06-30;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-07-31;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-09-30;1
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-10-31;1
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Sul;4;Chile;28;Rio Grande do Sul;21;Fluvial;4;2023-12-31;2
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-04-30;0
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-05-31;1
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-07-31;2
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-08-31;3
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-09-30;2
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-10-31;0
América do Sul;4;Colômbia;29;Rio Grande do Sul;21;Fluvial;4;2023-12-31;4
América do Sul;4;Equador;30;Rio Grande do Sul;21;Fluvial;4;2023-02-28;1
América do Sul;4;Equador;30;Rio Grande do Sul;21;Fluvial;4;2023-07-31;0
América do Sul;4;Equador;30;Rio Grande do Sul;21;Fluvial;4;2023-10-31;0
América do Sul;4;Equador;30;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Sul;4;Equador;30;Rio Grande do Sul;21;Fluvial;4;2023-12-31;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-01-31;5
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-04-30;1
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-07-31;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-09-30;1
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-10-31;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
Europa;6;Espanha;65;Rio Grande do Sul;21;Fluvial;4;2023-12-31;2
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-01-31;3
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-03-31;1
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-04-30;2
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-05-31;0
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-06-30;0
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-07-31;2
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-08-31;3
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-09-30;0
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-10-31;0
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-11-30;0
América do Norte;3;Estados Unidos;24;Rio Grande do Sul;21;Fluvial;4;2023-12-31;2
Ásia;5;Filipinas;43;Rio Grande do Sul;21;Fluvial;4;2023-08-31;0
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-03-31;0
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-04-30;3
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-07-31;1
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-09-30;0
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-10-31;1
Europa;6;França;68;Rio Grande do Sul;21;Fluvial;4;2023-12-31;0
Europa;6;Holanda;70;Rio Grande do Sul;21;Fluvial;4;2023-01-31;1
